Test case reference,Scenario,TaxType,Gender,GuaranteeClass,CommissionType,IssueAge
,5,TFSA,F,Estate,NL,75
,5,TFSA,F,Estate,NL,80
,5,TFSA,F,Invest,CB3,20
,5,TFSA,F,Invest,CB3,25
,5,TFSA,F,Invest,CB3,30
,5,TFSA,F,Invest,CB3,35
,5,TFSA,F,Invest,CB3,40
,5,TFSA,F,Invest,CB3,45
,5,TFSA,F,Invest,CB3,50
,5,TFSA,F,Invest,CB3,55
,5,TFSA,F,Invest,CB3,60
,5,TFSA,F,Invest,CB3,65
,5,TFSA,F,Invest,CB3,70
,5,TFSA,F,Invest,CB3,75
,5,TFSA,F,Invest,CB3,80
,5,TFSA,F,Invest,CB3,85
,5,TFSA,F,Invest,CB3,90
,5,TFSA,F,Invest,CB5,20
,5,TFSA,F,Invest,CB5,25
,5,TFSA,F,Invest,CB5,30
,5,TFSA,F,Invest,CB5,35
,5,TFSA,F,Invest,CB5,40
,5,TFSA,F,Invest,CB5,45
,5,TFSA,F,Invest,CB5,50
,5,TFSA,F,Invest,CB5,55
,5,TFSA,F,Invest,CB5,60
,5,TFSA,F,Invest,CB5,65
,5,TFSA,F,Invest,CB5,70
,5,TFSA,F,Invest,CB5,75
,5,TFSA,F,Invest,CB5,80
,5,TFSA,F,Invest,CB5,85
,5,TFSA,F,Invest,CB5,90
,5,TFSA,F,Invest,NL,20
,5,TFSA,F,Invest,NL,25
,5,TFSA,F,Invest,NL,30
,5,TFSA,F,Invest,NL,35
,5,TFSA,F,Invest,NL,40
,5,TFSA,F,Invest,NL,45
,5,TFSA,F,Invest,NL,50
,5,TFSA,F,Invest,NL,55
,5,TFSA,F,Invest,NL,60
,5,TFSA,F,Invest,NL,65
,5,TFSA,F,Invest,NL,70
,5,TFSA,F,Invest,NL,75
,5,TFSA,F,Invest,NL,80
,5,TFSA,F,Invest,NL,85
,5,TFSA,F,Invest,NL,90
,5,TFSA,F,Protect,CB3,20
,5,TFSA,F,Protect,CB3,25
,5,TFSA,F,Protect,CB3,30
,5,TFSA,F,Protect,CB3,35
,5,TFSA,F,Protect,CB3,40
,5,TFSA,F,Protect,CB3,45
,5,TFSA,F,Protect,CB3,50
,5,TFSA,F,Protect,CB3,55
,5,TFSA,F,Protect,CB3,60
,5,TFSA,F,Protect,CB3,65
,5,TFSA,F,Protect,CB3,70
,5,TFSA,F,Protect,CB3,75
,5,TFSA,F,Protect,CB3,80
,5,TFSA,F,Protect,CB5,20
,5,TFSA,F,Protect,CB5,25
,5,TFSA,F,Protect,CB5,30
,5,TFSA,F,Protect,CB5,35
,5,TFSA,F,Protect,CB5,40
,5,TFSA,F,Protect,CB5,45
,5,TFSA,F,Protect,CB5,50
,5,TFSA,F,Protect,CB5,55
,5,TFSA,F,Protect,CB5,60
,5,TFSA,F,Protect,CB5,65
,5,TFSA,F,Protect,CB5,70
,5,TFSA,F,Protect,CB5,75
,5,TFSA,F,Protect,CB5,80
,5,TFSA,F,Protect,NL,20
,5,TFSA,F,Protect,NL,25
,5,TFSA,F,Protect,NL,30
,5,TFSA,F,Protect,NL,35
,5,TFSA,F,Protect,NL,40
,5,TFSA,F,Protect,NL,45
,5,TFSA,F,Protect,NL,50
,5,TFSA,F,Protect,NL,55
,5,TFSA,F,Protect,NL,60
,5,TFSA,F,Protect,NL,65
,5,TFSA,F,Protect,NL,70
,5,TFSA,F,Protect,NL,75
,5,TFSA,F,Protect,NL,80
,5,TFSA,M,Estate,CB3,20
,5,TFSA,M,Estate,CB3,25
,5,TFSA,M,Estate,CB3,30
,5,TFSA,M,Estate,CB3,35
,5,TFSA,M,Estate,CB3,40
,5,TFSA,M,Estate,CB3,45
,5,TFSA,M,Estate,CB3,50
,5,TFSA,M,Estate,CB3,55
,5,TFSA,M,Estate,CB3,60
,5,TFSA,M,Estate,CB3,65
,5,TFSA,M,Estate,CB3,70
,5,TFSA,M,Estate,CB3,75
,5,TFSA,M,Estate,CB3,80
,5,TFSA,M,Estate,CB5,20
,5,TFSA,M,Estate,CB5,25
,5,TFSA,M,Estate,CB5,30
,5,TFSA,M,Estate,CB5,35
,5,TFSA,M,Estate,CB5,40
,5,TFSA,M,Estate,CB5,45
,5,TFSA,M,Estate,CB5,50
,5,TFSA,M,Estate,CB5,55
,5,TFSA,M,Estate,CB5,60
,5,TFSA,M,Estate,CB5,65
,5,TFSA,M,Estate,CB5,70
,5,TFSA,M,Estate,CB5,75
,5,TFSA,M,Estate,CB5,80
,5,TFSA,M,Estate,NL,20
,5,TFSA,M,Estate,NL,25
,5,TFSA,M,Estate,NL,30
,5,TFSA,M,Estate,NL,35
,5,TFSA,M,Estate,NL,40
,5,TFSA,M,Estate,NL,45
,5,TFSA,M,Estate,NL,50
,5,TFSA,M,Estate,NL,55
,5,TFSA,M,Estate,NL,60
,5,TFSA,M,Estate,NL,65
,5,TFSA,M,Estate,NL,70
,5,TFSA,M,Estate,NL,75
,5,TFSA,M,Estate,NL,80
,5,TFSA,M,Invest,CB3,20
,5,TFSA,M,Invest,CB3,25
,5,TFSA,M,Invest,CB3,30
,5,TFSA,M,Invest,CB3,35
,5,TFSA,M,Invest,CB3,40
,5,TFSA,M,Invest,CB3,45
,5,TFSA,M,Invest,CB3,50
,5,TFSA,M,Invest,CB3,55
,5,TFSA,M,Invest,CB3,60
,5,TFSA,M,Invest,CB3,65
,5,TFSA,M,Invest,CB3,70
,5,TFSA,M,Invest,CB3,75
,5,TFSA,M,Invest,CB3,80
,5,TFSA,M,Invest,CB3,85
,5,TFSA,M,Invest,CB3,90
,5,TFSA,M,Invest,CB5,20
,5,TFSA,M,Invest,CB5,25
,5,TFSA,M,Invest,CB5,30
,5,TFSA,M,Invest,CB5,35
,5,TFSA,M,Invest,CB5,40
,5,TFSA,M,Invest,CB5,45
,5,TFSA,M,Invest,CB5,50
,5,TFSA,M,Invest,CB5,55
,5,TFSA,M,Invest,CB5,60
,5,TFSA,M,Invest,CB5,65
,5,TFSA,M,Invest,CB5,70
,5,TFSA,M,Invest,CB5,75
,5,TFSA,M,Invest,CB5,80
,5,TFSA,M,Invest,CB5,85
,5,TFSA,M,Invest,CB5,90
,5,TFSA,M,Invest,NL,20
,5,TFSA,M,Invest,NL,25
,5,TFSA,M,Invest,NL,30
,5,TFSA,M,Invest,NL,35
,5,TFSA,M,Invest,NL,40
,5,TFSA,M,Invest,NL,45
,5,TFSA,M,Invest,NL,50
,5,TFSA,M,Invest,NL,55
,5,TFSA,M,Invest,NL,60
,5,TFSA,M,Invest,NL,65
,5,TFSA,M,Invest,NL,70
,5,TFSA,M,Invest,NL,75
,5,TFSA,M,Invest,NL,80
,5,TFSA,M,Invest,NL,85
,5,TFSA,M,Invest,NL,90
,5,TFSA,M,Protect,CB3,20
,5,TFSA,M,Protect,CB3,25
,5,TFSA,M,Protect,CB3,30
,5,TFSA,M,Protect,CB3,35
,5,TFSA,M,Protect,CB3,40
,5,TFSA,M,Protect,CB3,45
,5,TFSA,M,Protect,CB3,50
,5,TFSA,M,Protect,CB3,55
,5,TFSA,M,Protect,CB3,60
,5,TFSA,M,Protect,CB3,65
,5,TFSA,M,Protect,CB3,70
,5,TFSA,M,Protect,CB3,75
,5,TFSA,M,Protect,CB3,80
,5,TFSA,M,Protect,CB5,20
,5,TFSA,M,Protect,CB5,25
,5,TFSA,M,Protect,CB5,30
,5,TFSA,M,Protect,CB5,35
,5,TFSA,M,Protect,CB5,40
,5,TFSA,M,Protect,CB5,45
,5,TFSA,M,Protect,CB5,50
,5,TFSA,M,Protect,CB5,55
,5,TFSA,M,Protect,CB5,60
,5,TFSA,M,Protect,CB5,65
,5,TFSA,M,Protect,CB5,70
,5,TFSA,M,Protect,CB5,75
,5,TFSA,M,Protect,CB5,80
,5,TFSA,M,Protect,NL,20
,5,TFSA,M,Protect,NL,25
,5,TFSA,M,Protect,NL,30
,5,TFSA,M,Protect,NL,35
,5,TFSA,M,Protect,NL,40
,5,TFSA,M,Protect,NL,45
,5,TFSA,M,Protect,NL,50
,5,TFSA,M,Protect,NL,55
,5,TFSA,M,Protect,NL,60
,5,TFSA,M,Protect,NL,65
,5,TFSA,M,Protect,NL,70
,5,TFSA,M,Protect,NL,75
,5,TFSA,M,Protect,NL,80
,6,NREG,F,Estate,CB3,20
,6,NREG,F,Estate,CB3,25
,6,NREG,F,Estate,CB3,30
,6,NREG,F,Estate,CB3,35
,6,NREG,F,Estate,CB3,40
,6,NREG,F,Estate,CB3,45
,6,NREG,F,Estate,CB3,50
,6,NREG,F,Estate,CB3,55
,6,NREG,F,Estate,CB3,60
,6,NREG,F,Estate,CB3,65
,6,NREG,F,Estate,CB3,70
,6,NREG,F,Estate,CB3,75
,6,NREG,F,Estate,CB3,80
,6,NREG,F,Estate,CB5,20
,6,NREG,F,Estate,CB5,25
,6,NREG,F,Estate,CB5,30
,6,NREG,F,Estate,CB5,35
,6,NREG,F,Estate,CB5,40
,6,NREG,F,Estate,CB5,45
,6,NREG,F,Estate,CB5,50
,6,NREG,F,Estate,CB5,55
,6,NREG,F,Estate,CB5,60
,6,NREG,F,Estate,CB5,65
,6,NREG,F,Estate,CB5,70
,6,NREG,F,Estate,CB5,75
,6,NREG,F,Estate,CB5,80
,6,NREG,F,Estate,NL,20
,6,NREG,F,Estate,NL,25
,6,NREG,F,Estate,NL,30
,6,NREG,F,Estate,NL,35
,6,NREG,F,Estate,NL,40
,6,NREG,F,Estate,NL,45
,6,NREG,F,Estate,NL,50
,6,NREG,F,Estate,NL,55
,6,NREG,F,Estate,NL,60
,6,NREG,F,Estate,NL,65
,6,NREG,F,Estate,NL,70
,6,NREG,F,Estate,NL,75
,6,NREG,F,Estate,NL,80
,6,NREG,F,Invest,CB3,20
,6,NREG,F,Invest,CB3,25
,6,NREG,F,Invest,CB3,30
,6,NREG,F,Invest,CB3,35
,6,NREG,F,Invest,CB3,40
,6,NREG,F,Invest,CB3,45
,6,NREG,F,Invest,CB3,50
,6,NREG,F,Invest,CB3,55
,6,NREG,F,Invest,CB3,60
,6,NREG,F,Invest,CB3,65
,6,NREG,F,Invest,CB3,70
,6,NREG,F,Invest,CB3,75
,6,NREG,F,Invest,CB3,80
,6,NREG,F,Invest,CB3,85
,6,NREG,F,Invest,CB3,90
,6,NREG,F,Invest,CB5,20
,6,NREG,F,Invest,CB5,25
,6,NREG,F,Invest,CB5,30
,6,NREG,F,Invest,CB5,35
,6,NREG,F,Invest,CB5,40
,6,NREG,F,Invest,CB5,45
,6,NREG,F,Invest,CB5,50
,6,NREG,F,Invest,CB5,55
,6,NREG,F,Invest,CB5,60
,6,NREG,F,Invest,CB5,65
,6,NREG,F,Invest,CB5,70
,6,NREG,F,Invest,CB5,75
,6,NREG,F,Invest,CB5,80
,6,NREG,F,Invest,CB5,85
,6,NREG,F,Invest,CB5,90
,6,NREG,F,Invest,NL,20
,6,NREG,F,Invest,NL,25
,6,NREG,F,Invest,NL,30
,6,NREG,F,Invest,NL,35
,6,NREG,F,Invest,NL,40
,6,NREG,F,Invest,NL,45
,6,NREG,F,Invest,NL,50
,6,NREG,F,Invest,NL,55
,6,NREG,F,Invest,NL,60
,6,NREG,F,Invest,NL,65
,6,NREG,F,Invest,NL,70
,6,NREG,F,Invest,NL,75
,6,NREG,F,Invest,NL,80
,6,NREG,F,Invest,NL,85
,6,NREG,F,Invest,NL,90
,6,NREG,F,Protect,CB3,20
,6,NREG,F,Protect,CB3,25
,6,NREG,F,Protect,CB3,30
,6,NREG,F,Protect,CB3,35
,6,NREG,F,Protect,CB3,40
,6,NREG,F,Protect,CB3,45
,6,NREG,F,Protect,CB3,50
,6,NREG,F,Protect,CB3,55
,6,NREG,F,Protect,CB3,60
,6,NREG,F,Protect,CB3,65
,6,NREG,F,Protect,CB3,70
,6,NREG,F,Protect,CB3,75
,6,NREG,F,Protect,CB3,80
,6,NREG,F,Protect,CB5,20
,6,NREG,F,Protect,CB5,25
,6,NREG,F,Protect,CB5,30
,6,NREG,F,Protect,CB5,35
,6,NREG,F,Protect,CB5,40
,6,NREG,F,Protect,CB5,45
,6,NREG,F,Protect,CB5,50
,6,NREG,F,Protect,CB5,55
,6,NREG,F,Protect,CB5,60
,6,NREG,F,Protect,CB5,65
,6,NREG,F,Protect,CB5,70
,6,NREG,F,Protect,CB5,75
,6,NREG,F,Protect,CB5,80
,6,NREG,F,Protect,NL,20
,6,NREG,F,Protect,NL,25
,6,NREG,F,Protect,NL,30
,6,NREG,F,Protect,NL,35
,6,NREG,F,Protect,NL,40
,6,NREG,F,Protect,NL,45
,6,NREG,F,Protect,NL,50
,6,NREG,F,Protect,NL,55
,6,NREG,F,Protect,NL,60
,6,NREG,F,Protect,NL,65
,6,NREG,F,Protect,NL,70
,6,NREG,F,Protect,NL,75
,6,NREG,F,Protect,NL,80
,6,NREG,M,Estate,CB3,20
,6,NREG,M,Estate,CB3,25
,6,NREG,M,Estate,CB3,30
,6,NREG,M,Estate,CB3,35
,6,NREG,M,Estate,CB3,40
,6,NREG,M,Estate,CB3,45
,6,NREG,M,Estate,CB3,50
,6,NREG,M,Estate,CB3,55
,6,NREG,M,Estate,CB3,60
,6,NREG,M,Estate,CB3,65
,6,NREG,M,Estate,CB3,70
,6,NREG,M,Estate,CB3,75
,6,NREG,M,Estate,CB3,80
,6,NREG,M,Estate,CB5,20
,6,NREG,M,Estate,CB5,25
,6,NREG,M,Estate,CB5,30
,6,NREG,M,Estate,CB5,35
,6,NREG,M,Estate,CB5,40
,6,NREG,M,Estate,CB5,45
,6,NREG,M,Estate,CB5,50
,6,NREG,M,Estate,CB5,55
,6,NREG,M,Estate,CB5,60
,6,NREG,M,Estate,CB5,65
,6,NREG,M,Estate,CB5,70
,6,NREG,M,Estate,CB5,75
,6,NREG,M,Estate,CB5,80
,6,NREG,M,Estate,NL,20
,6,NREG,M,Estate,NL,25
,6,NREG,M,Estate,NL,30
,6,NREG,M,Estate,NL,35
,6,NREG,M,Estate,NL,40
,6,NREG,M,Estate,NL,45
,6,NREG,M,Estate,NL,50
,6,NREG,M,Estate,NL,55
,6,NREG,M,Estate,NL,60
,6,NREG,M,Estate,NL,65
,6,NREG,M,Estate,NL,70
,6,NREG,M,Estate,NL,75
,6,NREG,M,Estate,NL,80
,6,NREG,M,Invest,CB3,20
,6,NREG,M,Invest,CB3,25
,6,NREG,M,Invest,CB3,30
,6,NREG,M,Invest,CB3,35
,6,NREG,M,Invest,CB3,40
,6,NREG,M,Invest,CB3,45
,6,NREG,M,Invest,CB3,50
,6,NREG,M,Invest,CB3,55
,6,NREG,M,Invest,CB3,60
,6,NREG,M,Invest,CB3,65
,6,NREG,M,Invest,CB3,70
,6,NREG,M,Invest,CB3,75
,6,NREG,M,Invest,CB3,80
,6,NREG,M,Invest,CB3,85
,6,NREG,M,Invest,CB3,90
,6,NREG,M,Invest,CB5,20
,6,NREG,M,Invest,CB5,25
,6,NREG,M,Invest,CB5,30
,6,NREG,M,Invest,CB5,35
,6,NREG,M,Invest,CB5,40
,6,NREG,M,Invest,CB5,45
,6,NREG,M,Invest,CB5,50
,6,NREG,M,Invest,CB5,55
,6,NREG,M,Invest,CB5,60
,6,NREG,M,Invest,CB5,65
,6,NREG,M,Invest,CB5,70
,6,NREG,M,Invest,CB5,75
,6,NREG,M,Invest,CB5,80
,6,NREG,M,Invest,CB5,85
,6,NREG,M,Invest,CB5,90
,6,NREG,M,Invest,NL,20
,6,NREG,M,Invest,NL,25
,6,NREG,M,Invest,NL,30
,6,NREG,M,Invest,NL,35
,6,NREG,M,Invest,NL,40
,6,NREG,M,Invest,NL,45
,6,NREG,M,Invest,NL,50
,6,NREG,M,Invest,NL,55
,6,NREG,M,Invest,NL,60
,6,NREG,M,Invest,NL,65
,6,NREG,M,Invest,NL,70
,6,NREG,M,Invest,NL,75
,6,NREG,M,Invest,NL,80
,6,NREG,M,Invest,NL,85
,6,NREG,M,Invest,NL,90
,6,NREG,M,Protect,CB3,20
,6,NREG,M,Protect,CB3,25
,6,NREG,M,Protect,CB3,30
,6,NREG,M,Protect,CB3,35
,6,NREG,M,Protect,CB3,40
,6,NREG,M,Protect,CB3,45
,6,NREG,M,Protect,CB3,50
,6,NREG,M,Protect,CB3,55
,6,NREG,M,Protect,CB3,60
,6,NREG,M,Protect,CB3,65
,6,NREG,M,Protect,CB3,70
,6,NREG,M,Protect,CB3,75
,6,NREG,M,Protect,CB3,80
,6,NREG,M,Protect,CB5,20
,6,NREG,M,Protect,CB5,25
,6,NREG,M,Protect,CB5,30
,6,NREG,M,Protect,CB5,35
,6,NREG,M,Protect,CB5,40
,6,NREG,M,Protect,CB5,45
,6,NREG,M,Protect,CB5,50
,6,NREG,M,Protect,CB5,55
,6,NREG,M,Protect,CB5,60
,6,NREG,M,Protect,CB5,65
,6,NREG,M,Protect,CB5,70
,6,NREG,M,Protect,CB5,75
,6,NREG,M,Protect,CB5,80
,6,NREG,M,Protect,NL,20
,6,NREG,M,Protect,NL,25
,6,NREG,M,Protect,NL,30
,6,NREG,M,Protect,NL,35
,6,NREG,M,Protect,NL,40
,6,NREG,M,Protect,NL,45
,6,NREG,M,Protect,NL,50
,6,NREG,M,Protect,NL,55
,6,NREG,M,Protect,NL,60
,6,NREG,M,Protect,NL,65
,6,NREG,M,Protect,NL,70
,6,NREG,M,Protect,NL,75
,6,NREG,M,Protect,NL,80
,6,RRIF,F,Estate,CB3,40
,6,RRIF,F,Estate,CB3,45
,6,RRIF,F,Estate,CB3,50
,6,RRIF,F,Estate,CB3,55
,6,RRIF,F,Estate,CB3,60
,6,RRIF,F,Estate,CB3,65
,6,RRIF,F,Estate,CB3,70
,6,RRIF,F,Estate,CB3,75
,6,RRIF,F,Estate,CB3,80
,6,RRIF,F,Estate,CB5,40
,6,RRIF,F,Estate,CB5,45
,6,RRIF,F,Estate,CB5,50
,6,RRIF,F,Estate,CB5,55
,6,RRIF,F,Estate,CB5,60
,6,RRIF,F,Estate,CB5,65
,6,RRIF,F,Estate,CB5,70
,6,RRIF,F,Estate,CB5,75
,6,RRIF,F,Estate,CB5,80
,6,RRIF,F,Estate,NL,40
,6,RRIF,F,Estate,NL,45
,6,RRIF,F,Estate,NL,50
,6,RRIF,F,Estate,NL,55
,6,RRIF,F,Estate,NL,60
,6,RRIF,F,Estate,NL,65
,6,RRIF,F,Estate,NL,70
,6,RRIF,F,Estate,NL,75
,6,RRIF,F,Estate,NL,80
,6,RRIF,F,Invest,CB3,40
,6,RRIF,F,Invest,CB3,45
,6,RRIF,F,Invest,CB3,50
,6,RRIF,F,Invest,CB3,55
,6,RRIF,F,Invest,CB3,60
,6,RRIF,F,Invest,CB3,65
,6,RRIF,F,Invest,CB3,70
,6,RRIF,F,Invest,CB3,75
,6,RRIF,F,Invest,CB3,80
,6,RRIF,F,Invest,CB3,85
,6,RRIF,F,Invest,CB3,90
,6,RRIF,F,Invest,CB5,40
,6,RRIF,F,Invest,CB5,45
,6,RRIF,F,Invest,CB5,50
,6,RRIF,F,Invest,CB5,55
,6,RRIF,F,Invest,CB5,60
,6,RRIF,F,Invest,CB5,65
,6,RRIF,F,Invest,CB5,70
,6,RRIF,F,Invest,CB5,75
,6,RRIF,F,Invest,CB5,80
,6,RRIF,F,Invest,CB5,85
,6,RRIF,F,Invest,CB5,90
,6,RRIF,F,Invest,NL,40
,6,RRIF,F,Invest,NL,45
,6,RRIF,F,Invest,NL,50
,6,RRIF,F,Invest,NL,55
,6,RRIF,F,Invest,NL,60
,6,RRIF,F,Invest,NL,65
,6,RRIF,F,Invest,NL,70
,6,RRIF,F,Invest,NL,75
,6,RRIF,F,Invest,NL,80
,6,RRIF,F,Invest,NL,85
,6,RRIF,F,Invest,NL,90
,6,RRIF,F,Protect,CB3,40
,6,RRIF,F,Protect,CB3,45
,6,RRIF,F,Protect,CB3,50
,6,RRIF,F,Protect,CB3,55
,6,RRIF,F,Protect,CB3,60
,6,RRIF,F,Protect,CB3,65
,6,RRIF,F,Protect,CB3,70
,6,RRIF,F,Protect,CB3,75
,6,RRIF,F,Protect,CB3,80
,6,RRIF,F,Protect,CB5,40
,6,RRIF,F,Protect,CB5,45
,6,RRIF,F,Protect,CB5,50
,6,RRIF,F,Protect,CB5,55
,6,RRIF,F,Protect,CB5,60
,6,RRIF,F,Protect,CB5,65
,6,RRIF,F,Protect,CB5,70
,6,RRIF,F,Protect,CB5,75
,6,RRIF,F,Protect,CB5,80
,6,RRIF,F,Protect,NL,40
,6,RRIF,F,Protect,NL,45
,6,RRIF,F,Protect,NL,50
,6,RRIF,F,Protect,NL,55
,6,RRIF,F,Protect,NL,60
,6,RRIF,F,Protect,NL,65
,6,RRIF,F,Protect,NL,70
,6,RRIF,F,Protect,NL,75
,6,RRIF,F,Protect,NL,80
,6,RRIF,M,Estate,CB3,40
,6,RRIF,M,Estate,CB3,45
,6,RRIF,M,Estate,CB3,50
,6,RRIF,M,Estate,CB3,55
,6,RRIF,M,Estate,CB3,60
,6,RRIF,M,Estate,CB3,65
,6,RRIF,M,Estate,CB3,70
,6,RRIF,M,Estate,CB3,75
,6,RRIF,M,Estate,CB3,80
,6,RRIF,M,Estate,CB5,40
,6,RRIF,M,Estate,CB5,45
,6,RRIF,M,Estate,CB5,50
,6,RRIF,M,Estate,CB5,55
,6,RRIF,M,Estate,CB5,60
,6,RRIF,M,Estate,CB5,65
,6,RRIF,M,Estate,CB5,70
,6,RRIF,M,Estate,CB5,75
,6,RRIF,M,Estate,CB5,80
,6,RRIF,M,Estate,NL,40
,6,RRIF,M,Estate,NL,45
,6,RRIF,M,Estate,NL,50
,6,RRIF,M,Estate,NL,55
,6,RRIF,M,Estate,NL,60
,6,RRIF,M,Estate,NL,65
,6,RRIF,M,Estate,NL,70
,6,RRIF,M,Estate,NL,75
,6,RRIF,M,Estate,NL,80
,6,RRIF,M,Invest,CB3,40
,6,RRIF,M,Invest,CB3,45
,6,RRIF,M,Invest,CB3,50
,6,RRIF,M,Invest,CB3,55
,6,RRIF,M,Invest,CB3,60
,6,RRIF,M,Invest,CB3,65
,6,RRIF,M,Invest,CB3,70
,6,RRIF,M,Invest,CB3,75
,6,RRIF,M,Invest,CB3,80
,6,RRIF,M,Invest,CB3,85
,6,RRIF,M,Invest,CB3,90
,6,RRIF,M,Invest,CB5,40
,6,RRIF,M,Invest,CB5,45
,6,RRIF,M,Invest,CB5,50
,6,RRIF,M,Invest,CB5,55
,6,RRIF,M,Invest,CB5,60
,6,RRIF,M,Invest,CB5,65
,6,RRIF,M,Invest,CB5,70
,6,RRIF,M,Invest,CB5,75
,6,RRIF,M,Invest,CB5,80
,6,RRIF,M,Invest,CB5,85
,6,RRIF,M,Invest,CB5,90
,6,RRIF,M,Invest,NL,40
,6,RRIF,M,Invest,NL,45
,6,RRIF,M,Invest,NL,50
,6,RRIF,M,Invest,NL,55
,6,RRIF,M,Invest,NL,60
,6,RRIF,M,Invest,NL,65
,6,RRIF,M,Invest,NL,70
,6,RRIF,M,Invest,NL,75
,6,RRIF,M,Invest,NL,80
,6,RRIF,M,Invest,NL,85
,6,RRIF,M,Invest,NL,90
,6,RRIF,M,Protect,CB3,40
,6,RRIF,M,Protect,CB3,45
,6,RRIF,M,Protect,CB3,50
,6,RRIF,M,Protect,CB3,55
,6,RRIF,M,Protect,CB3,60
,6,RRIF,M,Protect,CB3,65
,6,RRIF,M,Protect,CB3,70
,6,RRIF,M,Protect,CB3,75
,6,RRIF,M,Protect,CB3,80
,6,RRIF,M,Protect,CB5,40
,6,RRIF,M,Protect,CB5,45
,6,RRIF,M,Protect,CB5,50
,6,RRIF,M,Protect,CB5,55
,6,RRIF,M,Protect,CB5,60
,6,RRIF,M,Protect,CB5,65
,6,RRIF,M,Protect,CB5,70
,6,RRIF,M,Protect,CB5,75
,6,RRIF,M,Protect,CB5,80
,6,RRIF,M,Protect,NL,40
,6,RRIF,M,Protect,NL,45
,6,RRIF,M,Protect,NL,50
,6,RRIF,M,Protect,NL,55
,6,RRIF,M,Protect,NL,60
,6,RRIF,M,Protect,NL,65
,6,RRIF,M,Protect,NL,70
,6,RRIF,M,Protect,NL,75
,6,RRIF,M,Protect,NL,80
,6,RRSP,F,Estate,CB3,20
,6,RRSP,F,Estate,CB3,25
,6,RRSP,F,Estate,CB3,30
,6,RRSP,F,Estate,CB3,35
,6,RRSP,F,Estate,CB3,40
,6,RRSP,F,Estate,CB3,45
,6,RRSP,F,Estate,CB3,50
,6,RRSP,F,Estate,CB3,55
,6,RRSP,F,Estate,CB3,60
,6,RRSP,F,Estate,CB3,65
,6,RRSP,F,Estate,CB3,70
,6,RRSP,F,Estate,CB5,20
,6,RRSP,F,Estate,CB5,25
,6,RRSP,F,Estate,CB5,30
,6,RRSP,F,Estate,CB5,35
,6,RRSP,F,Estate,CB5,40
,6,RRSP,F,Estate,CB5,45
,6,RRSP,F,Estate,CB5,50
,6,RRSP,F,Estate,CB5,55
,6,RRSP,F,Estate,CB5,60
,6,RRSP,F,Estate,CB5,65
,6,RRSP,F,Estate,CB5,70
,6,RRSP,F,Estate,NL,20
,6,RRSP,F,Estate,NL,25
,6,RRSP,F,Estate,NL,30
,6,RRSP,F,Estate,NL,35
,6,RRSP,F,Estate,NL,40
,6,RRSP,F,Estate,NL,45
,6,RRSP,F,Estate,NL,50
,6,RRSP,F,Estate,NL,55
,6,RRSP,F,Estate,NL,60
,6,RRSP,F,Estate,NL,65
,6,RRSP,F,Estate,NL,70
,6,RRSP,F,Invest,CB3,20
,6,RRSP,F,Invest,CB3,25
,6,RRSP,F,Invest,CB3,30
,6,RRSP,F,Invest,CB3,35
,6,RRSP,F,Invest,CB3,40
,6,RRSP,F,Invest,CB3,45
,6,RRSP,F,Invest,CB3,50
,6,RRSP,F,Invest,CB3,55
,6,RRSP,F,Invest,CB3,60
,6,RRSP,F,Invest,CB3,65
,6,RRSP,F,Invest,CB3,70
,6,RRSP,F,Invest,CB5,20
,6,RRSP,F,Invest,CB5,25
,6,RRSP,F,Invest,CB5,30
,6,RRSP,F,Invest,CB5,35
,6,RRSP,F,Invest,CB5,40
,6,RRSP,F,Invest,CB5,45
,6,RRSP,F,Invest,CB5,50
,6,RRSP,F,Invest,CB5,55
,6,RRSP,F,Invest,CB5,60
,6,RRSP,F,Invest,CB5,65
,6,RRSP,F,Invest,CB5,70
,6,RRSP,F,Invest,NL,20
,6,RRSP,F,Invest,NL,25
,6,RRSP,F,Invest,NL,30
,6,RRSP,F,Invest,NL,35
,6,RRSP,F,Invest,NL,40
,6,RRSP,F,Invest,NL,45
,6,RRSP,F,Invest,NL,50
,6,RRSP,F,Invest,NL,55
,6,RRSP,F,Invest,NL,60
,6,RRSP,F,Invest,NL,65
,6,RRSP,F,Invest,NL,70
,6,RRSP,F,Protect,CB3,20
,6,RRSP,F,Protect,CB3,25
,6,RRSP,F,Protect,CB3,30
,6,RRSP,F,Protect,CB3,35
,6,RRSP,F,Protect,CB3,40
,6,RRSP,F,Protect,CB3,45
,6,RRSP,F,Protect,CB3,50
,6,RRSP,F,Protect,CB3,55
,6,RRSP,F,Protect,CB3,60
,6,RRSP,F,Protect,CB3,65
,6,RRSP,F,Protect,CB3,70
,6,RRSP,F,Protect,CB5,20
,6,RRSP,F,Protect,CB5,25
,6,RRSP,F,Protect,CB5,30
,6,RRSP,F,Protect,CB5,35
,6,RRSP,F,Protect,CB5,40
,6,RRSP,F,Protect,CB5,45
,6,RRSP,F,Protect,CB5,50
,6,RRSP,F,Protect,CB5,55
,6,RRSP,F,Protect,CB5,60
,6,RRSP,F,Protect,CB5,65
,6,RRSP,F,Protect,CB5,70
,6,RRSP,F,Protect,NL,20
,6,RRSP,F,Protect,NL,25
,6,RRSP,F,Protect,NL,30
,6,RRSP,F,Protect,NL,35
,6,RRSP,F,Protect,NL,40
